book_id,title,author,goodreads_url,review_text,review_rating,reviewer_id,reviewer_name,review_upvotes,review_downvotes,review_date,review_url,shelves,comment_count
1091,The Return of the King,J.R.R. Tolkien,https://www.goodreads.com/book/show/61215384-the-return-of-the-king,Mock review 1 for The Return of the King,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/61215384-the-return-of-the-king/reviews/1,"['fiction', 'favorites']",2
1091,The Return of the King,J.R.R. Tolkien,https://www.goodreads.com/book/show/61215384-the-return-of-the-king,Mock review 2 for The Return of the King,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/61215384-the-return-of-the-king/reviews/2,['fiction'],1
1130,Code Name Verity,Elizabeth Wein,https://www.goodreads.com/book/show/57874238-code-name-verity-collection,Mock review 1 for Code Name Verity,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/57874238-code-name-verity-collection/reviews/1,"['fiction', 'favorites']",2
1130,Code Name Verity,Elizabeth Wein,https://www.goodreads.com/book/show/57874238-code-name-verity-collection,Mock review 2 for Code Name Verity,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/57874238-code-name-verity-collection/reviews/2,['fiction'],1
1141,The Story of a New Name,Elena Ferrante,https://www.goodreads.com/book/show/226744820-the-story-of-a-new-name,Mock review 1 for The Story of a New Name,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/226744820-the-story-of-a-new-name/reviews/1,"['fiction', 'favorites']",2
1141,The Story of a New Name,Elena Ferrante,https://www.goodreads.com/book/show/226744820-the-story-of-a-new-name,Mock review 2 for The Story of a New Name,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/226744820-the-story-of-a-new-name/reviews/2,['fiction'],1
1162,We Ride Upon Sticks,Quan Barry,https://www.goodreads.com/book/show/50215350-we-ride-upon-sticks,Mock review 1 for We Ride Upon Sticks,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/50215350-we-ride-upon-sticks/reviews/1,"['fiction', 'favorites']",2
1162,We Ride Upon Sticks,Quan Barry,https://www.goodreads.com/book/show/50215350-we-ride-upon-sticks,Mock review 2 for We Ride Upon Sticks,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/50215350-we-ride-upon-sticks/reviews/2,['fiction'],1
1168,North Woods,Daniel Mason,https://www.goodreads.com/book/show/71872930-north-woods,Mock review 1 for North Woods,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/71872930-north-woods/reviews/1,"['fiction', 'favorites']",2
1168,North Woods,Daniel Mason,https://www.goodreads.com/book/show/71872930-north-woods,Mock review 2 for North Woods,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/71872930-north-woods/reviews/2,['fiction'],1
1206,The Poet X,Elizabeth Acevedo,https://www.goodreads.com/book/show/33294200-the-poet-x,Mock review 1 for The Poet X,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/33294200-the-poet-x/reviews/1,"['fiction', 'favorites']",2
1206,The Poet X,Elizabeth Acevedo,https://www.goodreads.com/book/show/33294200-the-poet-x,Mock review 2 for The Poet X,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/33294200-the-poet-x/reviews/2,['fiction'],1
1218,Deacon King Kong,James McBride,https://www.goodreads.com/book/show/51045613-deacon-king-kong,Mock review 1 for Deacon King Kong,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/51045613-deacon-king-kong/reviews/1,"['fiction', 'favorites']",2
1218,Deacon King Kong,James McBride,https://www.goodreads.com/book/show/51045613-deacon-king-kong,Mock review 2 for Deacon King Kong,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/51045613-deacon-king-kong/reviews/2,['fiction'],1
1222,The Girl Who Drank the Moon,Kelly Barnhill,https://www.goodreads.com/book/show/28110852-the-girl-who-drank-the-moon,Mock review 1 for The Girl Who Drank the Moon,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/28110852-the-girl-who-drank-the-moon/reviews/1,"['fiction', 'favorites']",2
1222,The Girl Who Drank the Moon,Kelly Barnhill,https://www.goodreads.com/book/show/28110852-the-girl-who-drank-the-moon,Mock review 2 for The Girl Who Drank the Moon,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/28110852-the-girl-who-drank-the-moon/reviews/2,['fiction'],1
1250,The Box in the Woods,Maureen Johnson,https://www.goodreads.com/book/show/52716736-the-box-in-the-woods,Mock review 1 for The Box in the Woods,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/52716736-the-box-in-the-woods/reviews/1,"['fiction', 'favorites']",2
1250,The Box in the Woods,Maureen Johnson,https://www.goodreads.com/book/show/52716736-the-box-in-the-woods,Mock review 2 for The Box in the Woods,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/52716736-the-box-in-the-woods/reviews/2,['fiction'],1
1271,The Simple Wild,K.A. Tucker,https://www.goodreads.com/book/show/36373564-the-simple-wild,Mock review 1 for The Simple Wild,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/36373564-the-simple-wild/reviews/1,"['fiction', 'favorites']",2
1271,The Simple Wild,K.A. Tucker,https://www.goodreads.com/book/show/36373564-the-simple-wild,Mock review 2 for The Simple Wild,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/36373564-the-simple-wild/reviews/2,['fiction'],1
1282,The Five Wounds,Kirstin Valdez Quade,https://www.goodreads.com/book/show/58085285-the-five-wounds,Mock review 1 for The Five Wounds,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/58085285-the-five-wounds/reviews/1,"['fiction', 'favorites']",2
1282,The Five Wounds,Kirstin Valdez Quade,https://www.goodreads.com/book/show/58085285-the-five-wounds,Mock review 2 for The Five Wounds,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/58085285-the-five-wounds/reviews/2,['fiction'],1
1326,Bright Young Women,Jessica Knoll,https://www.goodreads.com/book/show/101124639-bright-young-women,Mock review 1 for Bright Young Women,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/101124639-bright-young-women/reviews/1,"['fiction', 'favorites']",2
1326,Bright Young Women,Jessica Knoll,https://www.goodreads.com/book/show/101124639-bright-young-women,Mock review 2 for Bright Young Women,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/101124639-bright-young-women/reviews/2,['fiction'],1
1363,We Are the Brennans,Tracey Lange,https://www.goodreads.com/book/show/55169040-we-are-the-brennans,Mock review 1 for We Are the Brennans,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/55169040-we-are-the-brennans/reviews/1,"['fiction', 'favorites']",2
1363,We Are the Brennans,Tracey Lange,https://www.goodreads.com/book/show/55169040-we-are-the-brennans,Mock review 2 for We Are the Brennans,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/55169040-we-are-the-brennans/reviews/2,['fiction'],1
1365,Salt to the Sea,Ruta Sepetys,https://www.goodreads.com/book/show/25614492-salt-to-the-sea,Mock review 1 for Salt to the Sea,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/25614492-salt-to-the-sea/reviews/1,"['fiction', 'favorites']",2
1365,Salt to the Sea,Ruta Sepetys,https://www.goodreads.com/book/show/25614492-salt-to-the-sea,Mock review 2 for Salt to the Sea,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/25614492-salt-to-the-sea/reviews/2,['fiction'],1
1368,Great Expectations,Charles Dickens,https://www.goodreads.com/book/show/501257.Great_Expectations,Mock review 1 for Great Expectations,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/501257.Great_Expectations/reviews/1,"['fiction', 'favorites']",2
1368,Great Expectations,Charles Dickens,https://www.goodreads.com/book/show/501257.Great_Expectations,Mock review 2 for Great Expectations,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/501257.Great_Expectations/reviews/2,['fiction'],1
1406,Pizza Girl,Jean Kyoung Frazier,https://www.goodreads.com/book/show/44088751-pizza-girl,Mock review 1 for Pizza Girl,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/44088751-pizza-girl/reviews/1,"['fiction', 'favorites']",2
1406,Pizza Girl,Jean Kyoung Frazier,https://www.goodreads.com/book/show/44088751-pizza-girl,Mock review 2 for Pizza Girl,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/44088751-pizza-girl/reviews/2,['fiction'],1
1467,Nettle & Bone,T Kingfisher,https://www.goodreads.com/book/show/56179377-nettle-bone,Mock review 1 for Nettle & Bone,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/56179377-nettle-bone/reviews/1,"['fiction', 'favorites']",2
1467,Nettle & Bone,T Kingfisher,https://www.goodreads.com/book/show/56179377-nettle-bone,Mock review 2 for Nettle & Bone,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/56179377-nettle-bone/reviews/2,['fiction'],1
1509,Elatsoe,Darcie Little Badger,https://www.goodreads.com/book/show/59654158-elatsoe---excerpt,Mock review 1 for Elatsoe,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/59654158-elatsoe---excerpt/reviews/1,"['fiction', 'favorites']",2
1509,Elatsoe,Darcie Little Badger,https://www.goodreads.com/book/show/59654158-elatsoe---excerpt,Mock review 2 for Elatsoe,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/59654158-elatsoe---excerpt/reviews/2,['fiction'],1
1547,Carrie Soto is Back,Taylor Jenkins Reid,https://www.goodreads.com/book/show/60435878-carrie-soto-is-back,Mock review 1 for Carrie Soto is Back,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/60435878-carrie-soto-is-back/reviews/1,"['fiction', 'favorites']",2
1547,Carrie Soto is Back,Taylor Jenkins Reid,https://www.goodreads.com/book/show/60435878-carrie-soto-is-back,Mock review 2 for Carrie Soto is Back,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/60435878-carrie-soto-is-back/reviews/2,['fiction'],1
1608,Beasts of a Little Land,Juhea Kim,https://www.goodreads.com/book/show/57151981-beasts-of-a-little-land,Mock review 1 for Beasts of a Little Land,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/57151981-beasts-of-a-little-land/reviews/1,"['fiction', 'favorites']",2
1608,Beasts of a Little Land,Juhea Kim,https://www.goodreads.com/book/show/57151981-beasts-of-a-little-land,Mock review 2 for Beasts of a Little Land,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/57151981-beasts-of-a-little-land/reviews/2,['fiction'],1
1632,Brideshead Revisited,Evelyn Waugh,https://www.goodreads.com/book/show/143683317-brideshead-revisited,Mock review 1 for Brideshead Revisited,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/143683317-brideshead-revisited/reviews/1,"['fiction', 'favorites']",2
1632,Brideshead Revisited,Evelyn Waugh,https://www.goodreads.com/book/show/143683317-brideshead-revisited,Mock review 2 for Brideshead Revisited,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/143683317-brideshead-revisited/reviews/2,['fiction'],1
1731,Bring Up The Bodies,Hilary Mantel,https://www.goodreads.com/book/show/13507212-bring-up-the-bodies,Mock review 1 for Bring Up The Bodies,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/13507212-bring-up-the-bodies/reviews/1,"['fiction', 'favorites']",2
1731,Bring Up The Bodies,Hilary Mantel,https://www.goodreads.com/book/show/13507212-bring-up-the-bodies,Mock review 2 for Bring Up The Bodies,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/13507212-bring-up-the-bodies/reviews/2,['fiction'],1
1883,News of the World,Paulette Jiles,https://www.goodreads.com/book/show/25817493-news-of-the-world,Mock review 1 for News of the World,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/25817493-news-of-the-world/reviews/1,"['fiction', 'favorites']",2
1883,News of the World,Paulette Jiles,https://www.goodreads.com/book/show/25817493-news-of-the-world,Mock review 2 for News of the World,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/25817493-news-of-the-world/reviews/2,['fiction'],1
1934,The Devil Takes You Home,Gabino Iglesias,https://www.goodreads.com/book/show/58978299-the-devil-takes-you-home,Mock review 1 for The Devil Takes You Home,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/58978299-the-devil-takes-you-home/reviews/1,"['fiction', 'favorites']",2
1934,The Devil Takes You Home,Gabino Iglesias,https://www.goodreads.com/book/show/58978299-the-devil-takes-you-home,Mock review 2 for The Devil Takes You Home,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/58978299-the-devil-takes-you-home/reviews/2,['fiction'],1
1969,10:04,Ben Lerner,https://www.goodreads.com/book/show/20613582-10,Mock review 1 for 10:04,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/20613582-10/reviews/1,"['fiction', 'favorites']",2
1969,10:04,Ben Lerner,https://www.goodreads.com/book/show/20613582-10,Mock review 2 for 10:04,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/20613582-10/reviews/2,['fiction'],1
2025,Harriet the Spy,Louise Fitzhugh,https://www.goodreads.com/book/show/3742.The_Long_Secret,Mock review 1 for Harriet the Spy,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/3742.The_Long_Secret/reviews/1,"['fiction', 'favorites']",2
2025,Harriet the Spy,Louise Fitzhugh,https://www.goodreads.com/book/show/3742.The_Long_Secret,Mock review 2 for Harriet the Spy,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/3742.The_Long_Secret/reviews/2,['fiction'],1
2053,The New York Trilogy,Paul Auster,https://www.goodreads.com/book/show/434.Ghosts,Mock review 1 for The New York Trilogy,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/434.Ghosts/reviews/1,"['fiction', 'favorites']",2
2053,The New York Trilogy,Paul Auster,https://www.goodreads.com/book/show/434.Ghosts,Mock review 2 for The New York Trilogy,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/434.Ghosts/reviews/2,['fiction'],1
2061,By the Shores of Silver Lake,Laura Ingalls Wilder,https://www.goodreads.com/book/show/137966360-by-the-shores-of-silver-lake-by-laura-ingalls-wilder-paperback-1967,Mock review 1 for By the Shores of Silver Lake,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/137966360-by-the-shores-of-silver-lake-by-laura-ingalls-wilder-paperback-1967/reviews/1,"['fiction', 'favorites']",2
2061,By the Shores of Silver Lake,Laura Ingalls Wilder,https://www.goodreads.com/book/show/137966360-by-the-shores-of-silver-lake-by-laura-ingalls-wilder-paperback-1967,Mock review 2 for By the Shores of Silver Lake,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/137966360-by-the-shores-of-silver-lake-by-laura-ingalls-wilder-paperback-1967/reviews/2,['fiction'],1
2125,All My Puny Sorrows,Miriam Toews,https://www.goodreads.com/book/show/18339630-all-my-puny-sorrows,Mock review 1 for All My Puny Sorrows,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/18339630-all-my-puny-sorrows/reviews/1,"['fiction', 'favorites']",2
2125,All My Puny Sorrows,Miriam Toews,https://www.goodreads.com/book/show/18339630-all-my-puny-sorrows,Mock review 2 for All My Puny Sorrows,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/18339630-all-my-puny-sorrows/reviews/2,['fiction'],1
2155,The War that Saved My Life,Kimberly Brubaker Bradley,https://www.goodreads.com/book/show/33865643-the-war-i-finally-won,Mock review 1 for The War that Saved My Life,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/33865643-the-war-i-finally-won/reviews/1,"['fiction', 'favorites']",2
2155,The War that Saved My Life,Kimberly Brubaker Bradley,https://www.goodreads.com/book/show/33865643-the-war-i-finally-won,Mock review 2 for The War that Saved My Life,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/33865643-the-war-i-finally-won/reviews/2,['fiction'],1
2194,The Sweetness of Water,Nathan Harris,https://www.goodreads.com/book/show/54404602-the-sweetness-of-water,Mock review 1 for The Sweetness of Water,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/54404602-the-sweetness-of-water/reviews/1,"['fiction', 'favorites']",2
2194,The Sweetness of Water,Nathan Harris,https://www.goodreads.com/book/show/54404602-the-sweetness-of-water,Mock review 2 for The Sweetness of Water,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/54404602-the-sweetness-of-water/reviews/2,['fiction'],1
2205,Everything's Fine,Cecilia Rabess,https://www.goodreads.com/book/show/62919844-everything-s-fine,Mock review 1 for Everything's Fine,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/62919844-everything-s-fine/reviews/1,"['fiction', 'favorites']",2
